시도,충전소명,위도,경도
경상남도,엄홍길전시관 주차장,34.9716,128.3864
경상남도,고성군 버스터미널 공영주차장,34.9816104,128.3267674
경상남도,고성군 화물자동차 공영주차장,34.96664136,128.352357
경상남도,한전 고성지사,34.97267,128.32589
경상남도,거류체육공원 주차장,34.983127,128.405541
경상남도,상하수도사업본부,34.98465526,128.3445861
경상남도,창선대교주차장,34.91666214,128.0303413
경상남도,유배문학관주차장,34.83234085,127.899904
경상남도,남해지사,34.8513256,127.8942036
경상남도,보물섬마늘나라,34.81693306,127.9242806
경상남도,서면종합복지관,34.80981862,127.8388467
경상남도,남해읍 공영주차장,34.84048761,127.8980495
경상남도,농업기술센터,34.81623291,127.9226369
경상남도,동창선 다누리 플랫폼,34.86979577,128.0412104
경상남도,남해읍 하수처리장,34.83729229,127.9056428
경상남도,파독전시관 주차장,34.80080363,128.0378579
경상남도,서면 스포츠파크 공영주차장,34.80740588,127.8336422
경상남도,나비생태공원,34.7575664,128.0123945
경상남도,서진아파트,35.241641,128.50434
경상남도,해양환경공단마산지사,35.17660394,128.5688541
경상남도,양덕우성아파트,35.228797,128.577717
경상남도,진동한일유앤아이프라임아파트,35.12122,128.488638
경상남도,마산어시장고객지원센터,35.203899,128.579304
경상남도,마산수출자유지역(표준3공장),35.220946,128.592623
경상남도,마산수출자유지역(관리원),35.211318,128.588373
경상남도,봉암서광아파트,35.216287,128.612899
경상남도,한전마산지사,35.251662,128.600803
경상남도,삼계대동이미지아파트2단지,35.224699,128.50389
경상남도,진스빌,35.229792,128.576874
경상남도,대권한빛아파트,35.116948,128.488773
경상남도,신성네스트빌,35.242461,128.502208
경상남도,해운동성아파트,35.183201,128.56365
경상남도,한효아파트,35.216969,128.571836
경상남도,내서읍사무소,35.247412,128.508176
경상남도,창원마산 야구장,35.22182941,128.5801941
경상남도,삼계대동이미지아파트1단지,35.222808,128.502246
경상남도,월영노외무료주차장,35.18550083,128.5515981
경상남도,LH그린품애,35.140199,128.558617
경상남도,동성새롬미리내,35.202587,128.579418
경상남도,원계대동다숲아파트,35.229277,128.50674
경상남도,진북라인아파트,35.116804,128.464085
경상남도,양덕코오롱하늘채,35.226723,128.57965
경상남도,현동중흥S클래스프라디움 2차,35.144741,128.555894
경상남도,창동공영주차장,35.20571,128.576513
경상남도,호계민원센터,35.2622275,128.5231827
경상남도,한우리1차아파트,35.227851,128.504377
경상남도,삼계현대아파트,35.233252,128.502102
경상남도,우리누리청소년문화센터,35.24019988,128.591931
경상남도,마산롯데백화점본관,35.20159,128.57336
경상남도,롯데백화점마산점(별관),35.20087064,128.573765
경상남도,진동복지타운,35.1158389,128.4835251
경상남도,마산합포구청,35.197305,128.568048
경상남도,덕동시립테니스장,35.13336087,128.5674856
경상남도,숲속마을주공6단지아파트,35.228069,128.498244
경상남도,홈플러스 밀양점,35.48924613,128.7404286
경상남도,밀양지사,35.47343289,128.7649555
경상남도,밀양삼문푸르지오아파트,35.48023396,128.745623
경상남도,초동면행정복지센터,35.421515,128.672639
경상남도,밀양도뮤토 아파트,35.48877311,128.7433676
경상남도,현대아파트,35.50548211,128.7406468
경상남도,롯데인벤스 아파트,35.48807968,128.7399459
경상남도,밀양삼문휴먼시아,35.48037445,128.7503873
경상남도,부북면 행정복지센터,35.51107049,128.7297338
경상남도,밀양소방서,35.49987961,128.7587191
경상남도,산외면 행정복지센터,35.50248902,128.8149446
경상남도,춘화농공단지 주차장,35.53178116,128.7252837
경상남도,용전주유소,35.56174401,128.8610301
경상남도,밀양구치소,35.51277062,128.7414509
경상남도,산외면 문화센터,35.50154788,128.81526
경상남도,삼천포체육관 주차장,34.943219,128.088083
경상남도,이마트 사천점,34.950233,128.077154
경상남도,한국국토정보공사,35.00203,128.06497
경상남도,사천용강정우하이뷰,34.94761833,128.0840228
경상남도,남양만남의광장,34.98210092,128.0579446
경상남도,사천지사,34.931316,128.081532
경상남도,상족암군립공원사업소,34.9106612,128.1556314
경상남도,사천푸르지오,35.061624,128.064634
경상남도,홈플러스 삼천포점,34.940512,128.080001
경상남도,사천리가 아파트,35.063032,128.077074
경상남도,사천바다케이블카 주차장,34.93275811,128.0539561
경상남도,사천대경파미르 아파트,35.085649,128.099764
경상남도,서포면사무소주차장,35.005778,127.97803
경상남도,홍화원휴게소,35.34943342,127.9351897
경상남도,금서면보건지소,35.46178648,127.7933996
경상남도,생초시장,35.4942133,127.8359824
경상남도,신안면사무소,35.30410891,127.9738116
경상남도,산청함양사건추모공원,35.42693503,127.7807441
경상남도,산청군청,35.41488829,127.8733414
경상남도,산청휴게소(대전방향),35.33300147,127.9391469
경상남도,산청휴게소(통영방향),35.33297087,127.9372823
경상남도,국민건강보험공단진주산청지사 산청출장소,35.41903189,127.8803638
경상남도,산청읍사무소,35.4134286,127.8775755
경상남도,산청군보건의료원,35.41600198,127.8840963
경상남도,동의보감촌 주차장,35.442317,127.830126
경상남도,산청지사,35.413117,127.874859
경상남도,새마을금고역사관,35.41993398,127.8819207
경상남도,산청실내체육관주차장,35.421968,127.872601
경상남도,의령지사,35.31937142,128.2566277
경상남도,한국세라믹기술원 세라믹섬유융복합센터,35.1782412,128.1351215
경상남도,한국도로공사 진주지사,35.16419588,128.1199611
경상남도,진주교도소,35.28154372,128.1618086
경상남도,국민건강보험공단,35.17825216,128.1356348
경상남도,한빛장례식장,35.17125943,128.1190289
경상남도,중앙관세분석소,35.18024103,128.1354731
경상남도,중소벤처기업진흥공단,35.17937933,128.1389355
경상남도,망경한보아파트,35.18253425,128.0808699
경상남도,내동면사무소,35.16056989,128.0681225
경상남도,신안주공1차아파트,35.17753053,128.0696177
경상남도,초전공원,35.20553807,128.1265544
경상남도,경남문화예술회관 주차장,35.1859818,128.0934119
경상남도,무지개동산,35.1600301,128.0318729
경상남도,경남혁신도시LH4단지,35.1797405,128.1490043
경상남도,진주푸르지오1단지아파트,35.219277,128.146288
경상남도,평거하우스토리,35.17583938,128.0601442
경상남도,혁신도시LH아파트 3단지,35.18066331,128.1523134
경상남도,진주종합경기장,35.1832313,128.1378503
경상남도,경남도청 서부청사,35.212715,128.12072
경상남도,한림풀에버 아파트,35.172516,128.132403
경상남도,금빛마을현대아파트,35.238201,128.090897
경상남도,이마트 진주점,35.191489,128.077416
경상남도,홈플러스 진주점,35.187546,128.117732
경상남도,혁신도시LH아파트8단지,35.172277,128.14625
경상남도,한주럭키타운,35.17628,128.090592
경상남도,진주지사(공용),35.18053278,128.1223039
경상남도,가호에일린의뜰,35.165494,128.108752
경상남도,평거휴먼시아3단지,35.169873,128.058793
경상남도,하대현대 아파트,35.192259,128.126578
경상남도,한국세라믹기술원,35.17749239,128.1351989
경상남도,진주금산두산위브 아파트,35.221197,128.149034
경상남도,진주혁신도시 센텀리버파크,35.182103,128.148228
경상남도,이현하이클래스웰가,35.194484,128.058741
경상남도,들말흥한타운,35.175308,128.065007
경상남도,진주지사,35.18089522,128.1218533
경상남도,엠코타운더프라하,35.164497,128.052969
경상남도,농업기술센터,35.1483283,128.146955
경상남도,삼정그린코아 아파트,35.161748,128.681786
경상남도,삼정그린코아 아파트2단지,35.161634,128.68314
경상남도,창원마린푸르지오1단지,35.133243,128.707882
경상남도,풍호동행정복지센터,35.13751994,128.7073369
경상남도,해군회관,35.1487175,128.6521505
경상남도,진해지사,35.163688,128.661621
경상남도,웅동2동 민원센터,35.10107,128.8145
경상남도,용원국민체육관 전기차 충전기,35.10654491,128.8030444
경상남도,LH자은프라임,35.151914,128.719555
경상남도,진해경화시장,35.153963,128.692502
경상남도,웅동51번길 공영주차장,35.1257528,128.7828948
경상남도,소사로5번길 공영주차장,35.12571465,128.7811992
경상남도,홈플러스 진해점,35.153162,128.691246
경상남도,대동빌라트,35.151761,128.708037
경상남도,진해 벚꽃공원 전기차충전소,35.12288465,128.7073353
경상남도,경화로8번길 공영주차장,35.1542132,128.6866137
경상남도,진해시영아파트,35.136556,128.711849
경상남도,자은더샵 아파트,35.141903,128.708668
경상남도,진해녹산1차부영 아파트,35.101701,128.804072
경상남도,자하곡매표소 주차장,35.540175,128.507549
경상남도,창녕군립체육관,35.51991119,128.5059378
경상남도,창녕군 우포늪관리사무소 주차장,35.54259479,128.4166838
경상남도,창녕지사,35.536541,128.501016
경상남도,동보하이빌아파트,35.546399,128.484745
경상남도,체육공원주차장,35.61315009,128.4701059
경상남도,창녕군보건소,35.543933,128.490986
경상남도,영신버스터미널 전기버스 충전소,35.54376715,128.4891594
경상남도,대합일반산업단지 전기차 충전소,35.61100399,128.4367826
경상남도,도천면주민자치센터 전기차 충전소,35.43617333,128.5153495
경상남도,영산면사무소 EVC충전소,35.45348476,128.5280351
경상남도,영산오토밸리 EVC충전소,35.45478243,128.5225139
경상남도,산토끼노래동산,35.57636967,128.3860878
경상남도,술정리공용주차장,35.54058876,128.4900222
경상남도,고암농협 하나로마트 고암점,35.57516035,128.5116099
경상남도,장마면사무소 주차장,35.45789658,128.4730969
경상남도,일성르네상스,34.862216,128.426336
경상남도,통영시욕지면사무소,34.63641355,128.2633752
경상남도,일성한샘빌라1차,34.858548,128.424269
경상남도,덕진왈츠1차,34.885122,128.467442
경상남도,케이블카제2주차장,34.826465,128.426887
경상남도,미수현대 아파트,34.82886,128.407612
경상남도,한진로즈힐비치(2단지),34.86448776,128.4215835
경상남도,통영 충무체육관,34.85157554,128.4293947
경상남도,한선파라디움,34.8783047,128.4173837
경상남도,장원썬비치 아파트,34.831315,128.408237
경상남도,통영죽림푸르지오1차 아파트,34.879332,128.419226
경상남도,이마트 통영점,34.887743,128.418207
경상남도,일성한솔타운,34.857451,128.431501
경상남도,주영더팰리스2차,34.8833747,128.4145455
경상남도,통영지사,34.882401,128.416489
경상남도,휴엔하임아파트,34.8585311,128.4248109
경상남도,통영항여객선터미널,34.83962357,128.4202703
경상남도,현대성우오스타1단지,34.945551,128.41191
경상남도,한진로즈힐비치(1단지),34.86177323,128.423107
경상남도,한려해상생태탐방원,34.77982999,128.3895997
경상남도,통영시장애인종합복지관,34.87331928,128.419927
경상남도,통영시사량면사무소,34.84538458,128.2198159
경상남도,통영시청2청사,34.85589043,128.4309372
경상남도,통영시종합사회복지관,34.85931564,128.4324857
경상남도,통영지사(공용),34.882401,128.416489
경상남도,하동군 보건소,35.06627523,127.7517645
경상남도,하동군 녹차연구소,35.16971604,127.6453027
경상남도,하동군 수도사업과 주차장,35.05856831,127.7803437
경상남도,하동대경송림타운,35.06490138,127.7447829
경상남도,하동군 소방서,34.97759708,127.796074
경상남도,하동군 농업기술센터 충전소,35.07877003,127.7683204
경상남도,화개장터 주차장,35.188769,127.625339
경상남도,하동레일바이크 주차장,35.11344124,127.8931037
경상남도,고포수변공원 캠핑장,34.9655588,127.7717375
경상남도,국민건강보험공단(하동남해지사),35.06514686,127.7489409
경상남도,최참판댁 소형 주차장,35.151051,127.689676
경상남도,하동군 편백 자연휴양림,35.18713132,127.8400288
경상남도,하동 복합교통타운 주차장 전기차충전소,35.06425739,127.7604387
경상남도,하동군 다목적캠핑장 충전소,35.2457831,127.8902018
경상남도,북천보건지소,35.11511181,127.8928647
경상남도,하동지사,35.06469448,127.7455967
경상남도,하동송보파인빌,35.07310128,127.7416385
경상남도,광려천벽산블루밍2차아파트,35.27600883,128.5215869
경상남도,서정에이스아파트,35.31710572,128.3816296
경상남도,광려천메트로자이 아파트,35.27385559,128.5245581
경상남도,함안공설운동장,35.28019997,128.3995623
경상남도,산인공단회관,35.26994157,128.4671992
경상남도,함안 시외버스터미널,35.27938435,128.4100754
경상남도,광려천벽산블루밍 아파트,35.27572244,128.5194632
경상남도,칠북면사무소,35.34663154,128.521679
경상남도,함안군청,35.27247663,128.4067307
경상남도,칠서휴게소(양평방향),35.37143928,128.4967081
경상남도,승마공원,35.25019395,128.3924496
경상남도,칠북면 보건지소,35.34569694,128.5213946
경상남도,함안지사,35.27447999,128.398768
경상남도,파수공단복지회관,35.23798717,128.4070103
경상남도,공단복지회관,35.31524671,128.3630988
경상남도,법수문화마을회관,35.31336798,128.3542989
경상남도,함안시외버스터미널 공영주차장,35.27938328,128.4100744
경상남도,함안공설운동장 및 스포츠센터,35.28238169,128.3977328
경상남도,상림제2주차장,35.52925912,127.7118364
경상남도,백무동계곡 주차장,35.36305215,127.6799031
경상남도,대봉산휴양밸리 주차장,35.56798334,127.7153134
경상남도,함양시장 제1주차장,35.51849957,127.729448
경상남도,함양군청 주차장,35.52073594,127.7251404
경상남도,농업기술센터 주차장,35.50759186,127.7413973
경상남도,상림공원,35.52403856,127.7214791
경상남도,함양용추오토캠핑장,35.67473135,127.7735962
경상남도,하림공원,35.51170642,127.7413049
경상남도,안의면사무소,35.628443,127.811291
경상남도,라비두스,35.522959,127.730904
경상남도,함양지사,35.526495,127.72892
경상남도,한들생태환경주차장(B),35.51770251,127.7320311
경상남도,수동공영주차장,35.52145614,127.7846325
경상남도,연암체육관,35.62859936,127.8175697
경상남도,대봉캠핑랜드주차장,35.58708029,127.6793568
경상남도,서상시장,35.67980064,127.6880647
경상남도,한들생태환경주차장(A),35.52088225,127.733438
경상남도,마천버스정류장주차장,35.39742224,127.6671866
경상남도,합천영상테마파크,35.547921,128.072368
경상남도,합천지사,35.570276,128.163234
경상남도,대장경테마파크,35.765625,128.135074
경상남도,한국농어촌공사,35.56566892,128.1702706
경상남도,경상남도안전체험관,35.5538666,128.1135274
경상북도,태화현대 아파트,36.565211,128.706997
경상북도,길안면행정복지센터 공영주차장,36.45618428,128.8941504
경상북도,안동호반베르디움,36.561581,128.694055
경상북도,효성해링턴플레이스아파트,36.567593,128.699435
경상북도,옥동4주공아파트,36.56479,128.698381
경상북도,하회마을,36.55031,128.52846
경상북도,현진에버빌2차 아파트,36.550768,128.729373
경상북도,용상6주공본가타운,36.554657,128.76162
경상북도,경북직할,36.552742,128.7332
경상북도,안동송현이안 아파트,36.575433,128.685496
경상북도,옥동3주공아파트,36.566171,128.695466
경상북도,현진에버빌3차 아파트,36.548326,128.731772
경상북도,용마아파트,36.532988,128.797094
경상북도,안동버스터미널 공영주차장,36.573801,128.676123
경상북도,와룡면행정복지센터,36.61631921,128.7665455
경상북도,안동중앙신시장 공영주차장,36.56301455,128.7236439
경상북도,안동구시장 공영주차장,36.56488621,128.7269275
경상북도,육아종합지원센터,36.56800248,128.6988034
경상북도,콘텐츠박물관,36.56630993,128.7340576
경상북도,안동농수산물도매시장,36.58932973,128.6095659
경상북도,옥동휴먼시아8단지,36.56248,128.691266
경상북도,화성 아파트,36.580466,128.733054
경상북도,이마트 안동점,36.55834,128.699027
경상북도,브라운스톤태화1단지 아파트,36.56607,128.706123
경상북도,한양 아파트,36.56539,128.734164
경상북도,브라운스톤태화2단지 아파트,36.566429,128.7046
경상북도,안동과학대학교,36.590797,128.6553
경상북도,경상북도 교육청,36.579678,128.512719
경상북도,용상5주공 아파트,36.5523,128.762747
경상북도,예안면행정복지센터,36.66135144,128.884827
경상북도,옥동공영주차장,36.56147459,128.7013243
경상북도,안동시평생학습원,36.5603306,128.7199794
경상북도,임하면행정복지센터,36.52453001,128.8311841
경상북도,북후면행정복지센터,36.68505088,128.703313
경상북도,경상북도청,36.57576705,128.5088162
경상북도,안동그랜드호텔,36.56741002,128.7805968
경상북도,옥동5주공아파트,36.565195,128.698452
경상북도,경상북도 독립운동기념관,36.534063,128.858081
경상북도,구미봉곡e편한세상,36.156723,128.312989
경상북도,구미문성서희스타힐스아파트,36.152409,128.345927
경상북도,이마트 구미점,36.109244,128.36503
경상북도,구미지사,36.118097,128.350012
경상북도,홈플러스 구미점(2층),36.10277151,128.3637729
경상북도,경상북도청소년수련원,36.12599472,128.2797759
경상북도,푸르지오캐슬B단지 아파트,36.12371,128.336529
경상북도,산동골드클래스,36.15713,128.43029
경상북도,홈플러스 구미점,36.103048,128.364165
경상북도,가산평생학습복지센터,36.08419578,128.5392507
경상북도,새마을운동테마파크,36.09361586,128.3513721
경상북도,강변보성타운 아파트,36.122133,128.382794
경상북도,금오산어울림1단지,36.128679,128.317143
경상북도,이마트 동구미점,36.106645,128.404432
경상북도,구평2차영무예다음아파트,36.093136,128.445337
경상북도,경남아너스빌 아파트,36.16237865,128.3427416
경상북도,상모화성파크1단지 아파트,36.086442,128.356667
경상북도,옥계중흥S클래스 아파트,36.139722,128.430505
경상북도,구미대학교,36.150873,128.2885
경상북도,원호한누리타운2블록,36.15323,128.33386
경상북도,도량미소지움1단지,36.13345,128.324709
경상북도,푸르지오캐슬A단지 아파트,36.123304,128.340985
경상북도,e편한세상 구미파크밸리,36.123559,128.36622
경상북도,금오산도립공원 야영주차장,36.11162602,128.3158912
경상북도,금오공과대학교(글로벌관),36.14720186,128.3920114
경상북도,도량미소지움2단지,36.13404,128.325714
경상북도,농어촌공사 구미·김천지사,36.16354,128.349609
경상북도,구미세무서,36.11190616,128.3850662
경상북도,선산보건소,36.24424341,128.2999548
경상북도,금오공과대학교,36.14545066,128.3885374
경상북도,금오산도립공원 대주차장,36.12047,128.32268
경상북도,형곡금호어울림포레1차,36.117815,128.337838
경상북도,봉곡현대아파트,36.150505,128.317952
경상북도,임은뉴타운코오롱하늘채 아파트,36.085517,128.367011
경상북도,도로교통공단 경북지부,36.09623,128.43202
경상북도,경상북도 교통문화연수원,36.08553,128.42845
경상북도,옥성면 행정복지센터,36.29544236,128.2784927
경상북도,구미경찰서,36.11779253,128.3650752
경상북도,선주원남동행정복지센터,36.14249393,128.3103085
경상북도,군위군농업기술센터,36.18128536,128.5931506
경상북도,군위한전 전기차충전소 급속 100kw,36.23822862,128.5663696
경상북도,군위지사,36.238367,128.566408
경상북도,모전현대 아파트,36.589021,128.188508
경상북도,문경관광진흥공단,36.73739244,128.1577433
경상북도,브리티시골드,36.586082,128.188212
경상북도,호계면행정복지센터,36.63080151,128.2067974
경상북도,산북면행정복지센터,36.65664532,128.2602168
경상북도,문경시민운동장 충전소,36.59462889,128.1853399
경상북도,봉암사,36.69297922,128.0181451
경상북도,농암면행정복지센터,36.60099139,128.0029417
경상북도,영강체육공원,36.60239683,128.2123758
경상북도,신기복지회관,36.63768049,128.1693815
경상북도,문경지사,36.587854,128.190186
경상북도,동로면행정복지센터,36.77327536,128.3149676
경상북도,봉화읍사무소,36.887822,128.739532
경상북도,봉화지사,36.886126,128.741336
경상북도,봉성면 문화복지센터,36.88354856,128.8175512
경상북도,물야면사무소,36.97508799,128.7358688
경상북도,백두대간수목원3,37.00666482,128.8052339
경상북도,백두대간수목원2,37.00856221,128.8303169
경상북도,백두대간수목원1,37.00861404,128.8301693
경상북도,함창읍사무소,36.57015482,128.1794835
경상북도,상주시청,36.41143084,128.1593837
경상북도,상주우방타운1차,36.41691436,128.1718682
경상북도,현대 아파트,36.406657,128.160688
경상북도,무양지엘리베라움,36.42570109,128.1569972
경상북도,사벌문화복지센터,36.46782198,128.2112392
경상북도,상주우방타운2차,36.41787696,128.171847
경상북도,지엘리더스파크골드 2단지,36.426267,128.160822
경상북도,상주청구타운아파트,36.39790134,128.14856
경상북도,지엘리더스파크골드 1단지,36.426505,128.160296
경상북도,경북대학교(상주캠퍼스),36.379383,128.143199
경상북도,상주함창LH천년나무2단지 아파트,36.57225214,128.1834003
경상북도,상주무양LH천년나무,36.42383675,128.1528908
경상북도,이마트 상주점,36.42783192,128.1511557
경상북도,상주시청,36.41642843,128.1506752
경상북도,상주보건소,36.416113,128.150681
경상북도,남산근린공원주차장,36.4097659,128.1573077
경상북도,상주지사,36.4196189,128.1494981
경상북도,수비면복지회관,36.766133,129.199784
경상북도,영양고추유통공사 충전소,33,125
경상북도,영양군 골프연습장 충전소,35,125
경상북도,영양지사 충전소,36.65977456,129.1111355
경상북도,주실마을 주차장  충전소,36.71962,129.09713
경상북도,영주지사,36.82467,128.621953
경상북도,화성리버빌2차 아파트,36.811342,128.609983
경상북도,하망동 행정복지센터 공용주차장,36.82384624,128.6303305
경상북도,소백산국립공원 삼가주차장,36.92299796,128.5036156
경상북도,소백산국립공원 사무소,36.85877377,128.529219
경상북도,영주동 공영주차장,36.82831173,128.6260362
경상북도,홈플러스 영주점,36.809127,128.621788
경상북도,예천군 곤충연구소,36.82582414,128.4594719
경상북도,경북도립대학교,36.64071384,128.4565977
경상북도,예천양수발전소,36.75219304,128.4272554
경상북도,한국농어촌공사,36.67167059,128.4640322
경상북도,예천지사,36.660699,128.460541
경상북도,호반베르디움2차,36.576081,128.48121
경상북도,예천군청,36.6476375,128.4392562
경상북도,은풍면행정복지센터,36.74480743,128.4430731
경상북도,정부경북지방합동청사 관리본부,36.57766166,128.4665758
경상북도,울진지사(공용),36.988607,129.395131
경상북도,한울원자력본부나곡사택,37.110064,129.367328
경상북도,울진지사,36.988607,129.395131
경상북도,국민건강보험공단 울진출장소,36.9856,129.3954
경상북도,농어촌공사 의성군위지사,36.392454,128.433796
경상북도,동서1길 공영주차장,36.34979481,128.7017295
경상북도,금성공영주차장,36.25277438,128.6826345
경상북도,상리공영주차장,36.350173,128.704613
경상북도,북부길 공영주차장,36.36024252,128.6930168
경상북도,의성지사(공용),36.34837,128.673582
경상북도,의성지사(업무용),36.34837,128.673582
경상북도,국민건강보험공단,36.3589051,128.6932886
경상북도,신평면사무소,36.47365345,128.5026223
경상북도,단밀면사무소,36.375835,128.381829
경상북도,청송군청 주차장,36.43541886,129.0573697
경상북도,(청주방면)청송휴게소,36.45684813,129.0118344
경상북도,청송지사,36.43606028,129.0526923
경상북도,주왕산면 복지회관,36.35754,129.16173
경상북도,청송군 산림조합,36.42913,129.05429
경상북도,경북북부제1교도소,36.54872,129.05208
경상북도,청송지사,36.43605453,129.0526336
전라남도,(주)케이에이치씨,34.67818937,126.7367783
전라남도,전라남도 환경산업진흥원,34.67849034,126.7363136
전라남도,군동면사무소 민원인주차장,34.64473507,126.8153435
전라남도,칠량면 공영주차장,34.57254548,126.7996059
전라남도,강진지사,34.63505823,126.7778196
전라남도,한국농어촌공사 고흥지사,34.59397469,127.2726628
전라남도,LX국토정보공사 고흥지사,34.6138198,127.2893225
전라남도,금당면사무소,34.42974515,127.0711865
전라남도,고흥교육지원청,34.59667618,127.2779151
전라남도,고흥지사,34.617205,127.29211
전라남도,나로우주센터 우주과학관,34.45344946,127.5191451
전라남도,건강보험공단 고흥보성지사,34.60651343,127.2807388
전라남도,곡성(천안) 휴게소,35.25965783,127.1529226
전라남도,곡성지사,35.27759587,127.2911371
전라남도,곡성금호타이어 사원아파트,35.30557052,127.1852586
전라남도,죽곡면사무소,35.151263,127.319397
전라남도,석곡농공단지,35.16106605,127.2504505
전라남도,겸면농공단지,35.2810764,127.1615436
전라남도,곡성지사,35.27759587,127.2911371
전라남도,곡성(순천) 휴게소,35.25858245,127.1503218
광주광역시,광주공항,35.14035368,126.810203
광주광역시,수완대방노블랜드3차아파트,35.18736052,126.8174557
광주광역시,첨단부영2차 아파트,35.21062221,126.8442611
광주광역시,첨단우미1차아파트,35.21868574,126.8348482
광주광역시,도산버스차고지,35.12661996,126.7837645
광주광역시,수완6차대방노블랜드아파트,35.19925152,126.8247115
광주광역시,월곡2동 행정복지센터,35.17437124,126.8078743
광주광역시,도산동 행복나루 노인복지관,35.13471568,126.7953688
광주광역시,광주광역시광산구시설관리공단,35.16362492,126.804618
광주광역시,블루핸즈 빛고을현대서비스,35.19456262,126.8540558
광주광역시,첨단3-2차호반리젠시빌,35.21060234,126.8485673
광주광역시,월곡 한성2차,35.16403844,126.8122983
광주광역시,수완현진에버빌2단지,35.18839001,126.8115496
광주광역시,광주유통센터,35.18520284,126.8188225
광주광역시,수안채리치아파트,35.1951855,126.8258238
광주광역시,신창동 행정복지센터,35.19561203,126.8408243
광주광역시,광주송정역모아엘가아파트,35.13728447,126.7874598
광주광역시,하남3모아엘가더퍼스트,35.18159648,126.796816
광주광역시,수완산이고운더테라스,35.207164,126.8265614
광주광역시,수완동 행정복지센터,35.19709531,126.8258367
광주광역시,수완 우미린 1차아파트,35.18888962,126.8273211
광주광역시,첨단3-3차호반리젠시빌아파트,35.21010087,126.8504091
광주광역시,하남우미 아파트,35.16583622,126.8065272
광주광역시,선운이지더원3단지,35.15058216,126.7750896
광주광역시,하남2지구 중흥S-클래스,35.17434349,126.8009065
광주광역시,수완모아엘가 아파트,35.18850321,126.8248096
광주광역시,수완골드클래스1차아파트,35.19736366,126.8119875
광주광역시,신창동대광로제비앙,35.19023505,126.8434879
광주광역시,운남동 행정복지센터,35.17325292,126.8223987
광주광역시,선운이지더원1단지,35.14759562,126.7758765
광주광역시,우산국제미소래아파트,35.15802139,126.7998836
광주광역시,수완2차호반베르디움,35.19970631,126.8135811
광주광역시,EG스위트밸리3차 아파트,35.15879028,126.7938309
광주광역시,신촌대주파크빌 아파트,35.14550095,126.8082925
광주광역시,쌍암중흥s클래스리버시티,35.21397361,126.8505574
광주광역시,홈플러스 광주하남점,35.17769535,126.8053926
광주광역시,첨단부영e그린타운1차 아파트,35.2095962,126.8462393
광주광역시,우산동 행정복지센터,35.16022346,126.8070302
광주광역시,선운다사로움,35.14844467,126.7730997
광주광역시,신창동 호반6차아파트,35.18269068,126.8450017
광주광역시,수완진아리채2차아파트,35.19736859,126.8230308
광주광역시,비아동 주민센터,35.22203265,126.8243554
광주광역시,광산지사,35.14731001,126.78983
광주광역시,광주도시철도공사,35.12497613,126.7730113
광주광역시,임팩트명품백화점,35.14346393,126.8222814
전라남도,섬진강휴게소 부산방향,34.98471249,127.770362
전라남도,진상문화센터,35.01934642,127.7201497
전라남도,마동생태공원,34.94983358,127.6987058
전라남도,옥곡면사무소,34.98958848,127.6984984
전라남도,섬진강휴게소 순천방향,34.98494482,127.768634
전라남도,옥룡문화센터,35.017135,127.618337
전라남도,마동근린체육공원,34.95217677,127.6934701
전라남도,광양지사,34.939826,127.6911818
전라남도,광양읍 목성 주공아파트,34.9783957,127.588746
전라남도,홈플러스 광양점,34.92837215,127.6948095
전라남도,광양송보파인빌7차 아파트,34.96967732,127.6124186
전라남도,성호2-1차 아파트,34.93301797,127.6907989
전라남도,송보파인빌6차,34.95603203,127.6919636
전라남도,태영1차,34.93469901,127.6968789
전라남도,광양중마호반리젠시빌,34.93688434,127.6934514
전라남도,남해오네뜨 아파트,34.96815035,127.6104056
전라남도,태영2차 아파트,34.93470619,127.6957197
전라남도,광영 근린공원,34.96069662,127.7188556
광주광역시,광주전남전력관리처,35.15257614,126.8829792
광주광역시,광주전남전력관리처(공용),35.15257614,126.8829792
광주광역시,북구청 민원인주차장,35.1730488,126.9099929
광주광역시,첨단산단공영주차장,35.20545781,126.8602014
광주광역시,월남공용차고지,35.101856,126.938477
광주광역시,이마트 동광주점,35.16378903,126.9202412
광주광역시,홈플러스 동광주점,35.17954601,126.9304641
광주광역시,GIST 기계공학동,35.22844398,126.8437832
광주광역시,GIST 대학B동,35.23044998,126.8441721
광주광역시,첨단자이2단지아파트,35.2118147,126.8690094
광주광역시,첨단2지구 호반베르디움1단지,35.21140693,126.8630568
광주광역시,무등산이스토리,35.16120949,126.940956
광주광역시,운림라인2차 아파트,35.13311542,126.9434441
광주광역시,삼각동 공영주차장,35.20119146,126.8987033
광주광역시,GIST 중앙연구기기센터,35.2268785,126.8407957
광주광역시,광주광역시립 미술관,35.18069306,126.8820085
광주광역시,운암동남양휴튼,35.18346577,126.8768055
광주광역시,첨단공용차고지,35.23927212,126.8628056
광주광역시,용봉동쌍용예가,35.18594018,126.890413
광주광역시,장등공용차고지,35.201077,126.933495
광주광역시,금남배전스테이션,35.15059554,126.9142783
광주광역시,전남대학교치과병원,35.17694453,126.9045451
광주광역시,광주전남직할,35.18504757,126.9067751
광주광역시,월남 호반베르디움2차,35.0993775,126.9388712
광주광역시,궁동공영주차장,35.15096516,126.9193654
광주광역시,광주전남지방병무청,35.14087995,126.9206366
